,district,rooms,size,level,max_levels,price,kocha_grouped
1534,Олмазорский,4,110.0,1,2,60000.0,1-й проезд Нозимахоним
1535,Мирзо-Улугбекский,3,83.0,5,8,95000.0,жилой комплекс Akay City
1536,Яшнободский,2,62.0,2,7,52000.0,Городок Авиастроителей 3-й квартал
1537,Яккасарайский,3,75.0,1,4,72000.0,other_high
1538,Мирзо-Улугбекский,3,78.0,1,4,39900.0,Феруза-1
1539,Юнусабадский,4,90.0,5,5,65000.0,Юнусабад 15-й квартал
1540,Чиланзарский,2,47.0,1,4,35000.0,other_low
1542,Яшнободский,3,80.0,7,8,70000.0,"Паркентская (Генерала Петрова,) "
1543,Яшнободский,2,58.5,3,6,23513.0,Ташкентская кольцевая автомобильная дорога
1544,Юнусабадский,3,110.0,7,9,118500.0,Киёт
1545,Мирзо-Улугбекский,3,75.0,3,4,75000.0,other_high
1546,Мирзо-Улугбекский,3,76.0,3,4,75000.0,other_high
1547,Учтепинский,2,53.0,1,4,34500.0,Чиланзар 22-й квартал
1548,Мирзо-Улугбекский,2,53.0,1,7,45000.0,Шахриабад
1549,Олмазорский,3,97.3,1,2,50000.0,1-й проезд Нозимахоним
1550,Шайхантахурский,4,90.0,4,4,65000.0,other_high
1551,Мирзо-Улугбекский,1,40.0,3,3,35000.0,Паркент
1552,Яшнободский,3,70.0,4,5,45500.0,other_medium
1553,Мирабадский,4,280.0,4,8,320000.0,Шахрисабз
1554,Мирзо-Улугбекский,4,92.0,2,5,60000.0,Ахмада Югнаки
1555,Мирзо-Улугбекский,3,125.0,1,4,130000.0,other_very_high
1556,Чиланзарский,3,78.0,2,7,64500.0,Чиланзар 10-й квартал
1557,Юнусабадский,10,448.0,7,7,425600.0,Минор
1558,Яккасарайский,6,180.0,1,5,220000.0,Юнуса Раджаби
1559,Бектемирский,3,75.0,8,9,33000.0,other_low
1560,Олмазорский,4,110.0,1,2,60000.0,1-й проезд Нозимахоним
1561,Мирабадский,2,60.0,2,4,43500.0,Нукус
1562,Мирабадский,1,50.0,9,10,52500.0,Госпитальный
1563,Чиланзарский,2,40.0,5,5,20000.0,Чиланзар 8-й квартал
1564,Мирзо-Улугбекский,1,26.0,1,3,18000.0,Магрур (Индустриальная) 
1565,Мирзо-Улугбекский,3,115.0,4,4,87000.0,Алтынтепа
1566,Шайхантахурский,3,75.0,3,4,61000.0,Хадра
1567,Юнусабадский,3,77.0,3,5,40000.0,Юнусабад-10
1568,Яккасарайский,2,65.0,5,9,52000.0,Бабура
1569,Шайхантахурский,2,70.0,5,7,56000.0,Самарканд Дарвоза
1570,Яккасарайский,3,90.0,12,16,49900.0,Ул Нукуская
1571,Сергелийский,2,49.0,3,7,35000.0,other_low
1572,Шайхантахурский,5,136.0,2,5,97000.0,Бельтепа
1573,Чиланзарский,3,75.0,2,4,53000.0,Аль-Хорезми-2
1574,Шайхантахурский,3,65.0,4,4,48000.0,Лабзак
1575,Юнусабадский,5,125.0,4,9,67000.0,Юнусабад 19-й квартал
1576,Юнусабадский,4,100.0,2,9,57000.0,Юнусабад-10
1577,Юнусабадский,3,70.0,1,4,57000.0,Юнусабад 18-й квартал
1578,Мирзо-Улугбекский,3,85.0,2,3,55000.0,other_high
1579,Мирабадский,2,90.0,7,9,90000.0,Госпитальный
1580,Учтепинский,3,68.0,4,5,42800.0,Чиланзар 26-й квартал
1581,Юнусабадский,5,100.0,4,5,59000.0,other_high
1582,Юнусабадский,1,41.0,2,4,26500.0,other_very_low
1583,Олмазорский,3,94.0,9,9,70000.0,Бируни-1
1584,Мирабадский,3,82.0,6,10,63000.0,1-й Нукусский проезд
1585,Юнусабадский,2,52.0,3,4,60000.0,Киёт
1586,Мирабадский,1,45.0,3,9,56500.0,Афросиаб (пр-т Косманавтов) 
1587,Юнусабадский,5,118.0,8,9,61000.0,other_high
1588,Янгихаётский,5,1.0,6,9,45000.0,other_medium
1589,Мирзо-Улугбекский,2,64.4,12,12,32000.0,Паркент
1590,Мирзо-Улугбекский,5,248.0,8,9,387000.0,Оккургон
1591,Мирзо-Улугбекский,4,160.0,8,8,160000.0,2-й Паркентский проезд
1592,Юнусабадский,1,36.0,1,4,23000.0,Юнусабад-2
1593,Чиланзарский,4,120.0,5,5,110000.0,Чиланзар квартал И
1594,Мирабадский,2,60.0,4,9,70000.0,Фидокор (Чехова) 
1595,Мирабадский,4,187.0,4,6,145000.0,other_very_high
1596,Яккасарайский,2,60.0,3,5,57000.0,1-й тупик Бабура
1597,Юнусабадский,4,96.0,7,9,49900.0,Юнусабад 16-й квартал
1598,Сергелийский,3,80.0,3,9,39000.0,other_low
1599,Яккасарайский,2,48.0,4,5,45000.0,Шота Руставели
1600,Мирзо-Улугбекский,1,32.0,3,4,22500.0,Феруза-1
1602,Мирзо-Улугбекский,3,90.0,2,9,50000.0,other_medium
1603,Юнусабадский,2,77.0,6,6,62000.0,Юнусабад-4
1604,Учтепинский,2,48.0,5,5,30000.0,other_very_low
1605,Яшнободский,2,65.0,2,9,65000.0,other_high
1606,Яшнободский,2,50.0,1,4,37000.0,other_low
1607,Яшнободский,3,73.0,4,4,34000.0,Авиасозлар-1 Лисунова-1
1608,Мирзо-Улугбекский,3,67.0,4,4,32000.0,other_low
1609,Мирабадский,4,107.0,8,9,100000.0,Госпитальный
1610,Мирабадский,3,132.0,3,4,65000.0,other_high
1611,Чиланзарский,2,52.0,4,4,40000.0,Чиланзар 2-й квартал
1612,Чиланзарский,3,63.0,3,4,42000.0,1-й проезд Астрабад
1613,Мирзо-Улугбекский,3,78.0,3,4,53000.0,ТТЗ-4
1614,Мирзо-Улугбекский,4,90.0,4,4,75000.0,other_high
1615,Шайхантахурский,5,235.0,1,2,140000.0,Хувайдо
1616,Мирабадский,3,135.0,3,8,95000.0,other_very_high
1617,Юнусабадский,1,38.0,1,4,26000.0,Юнусабад 7-й квартал
1618,Мирзо-Улугбекский,3,80.0,4,4,90000.0,Ц-1
1619,Мирзо-Улугбекский,1,38.0,3,4,22500.0,Феруза-1
1620,Мирзо-Улугбекский,2,48.0,1,4,29400.0,other_very_low
1621,Яшнободский,3,80.0,6,12,40000.0,Тузель 2-й квартал
1622,Олмазорский,3,113.0,4,4,63000.0,Каракамыш квартал 2/5
1623,Олмазорский,2,56.0,4,4,32200.0,Каракамыш-2/3
1624,Юнусабадский,2,61.0,3,4,75000.0,Ц-5
1625,Мирзо-Улугбекский,2,48.0,2,4,31500.0,Ялангач
1626,Мирзо-Улугбекский,3,65.0,4,4,34998.0,Ялангач
1627,Юнусабадский,4,117.0,1,8,135000.0,other_very_high
1628,Яккасарайский,2,56.0,2,5,33500.0,other_low
1629,Олмазорский,2,56.0,2,4,32900.0,Каракамыш-2/3
1630,Мирзо-Улугбекский,3,70.0,3,5,36000.0,Городок Тракторостроителей 1-й квартал
1631,Яккасарайский,3,75.0,2,4,55000.0,Богибустон
1632,Шайхантахурский,3,72.0,4,12,45000.0,Караташ
1633,Учтепинский,2,55.0,3,4,39000.0,Чиланзар 25-й квартал
1634,Мирзо-Улугбекский,2,50.0,3,4,28500.0,Городок Тракторостроителей 2-й квартал
1635,Чиланзарский,2,54.0,3,4,34000.0,Чиланзар квартал 20Д
1636,Чиланзарский,3,67.0,4,4,45000.0,other_medium
1637,Мирабадский,4,112.0,6,9,77000.0,ГОСПИТАЛЬНЫЙ
1638,Мирзо-Улугбекский,4,145.0,2,5,160000.0,Тамары Ханум
1639,Мирзо-Улугбекский,2,78.0,5,5,39000.0,Карасу 6-й квартал
1640,Янгихаётский,3,50.0,1,7,44600.0,Сергели-Vа
1641,Учтепинский,2,52.0,4,5,28500.0,Чиланзар 15-й квартал
1642,Мирзо-Улугбекский,2,59.0,5,5,30000.0,Карасу 1-й квартал
1643,Чиланзарский,1,30.0,3,4,22300.0,other_very_low
1644,Мирзо-Улугбекский,2,60.0,4,5,30500.0,Хумаюн
1645,Шайхантахурский,3,70.0,2,4,56000.0,Лабзак
1646,Юнусабадский,2,54.0,9,9,38000.0,Буюк Турон
1647,Мирзо-Улугбекский,2,53.0,1,5,62000.0,Паркент
1648,Учтепинский,2,51.0,4,4,33500.0,Чиланзар 22-й квартал
1649,Шайхантахурский,6,268.0,1,3,260000.0,Ипакчи
1650,Мирзо-Улугбекский,2,65.0,4,4,51000.0,Буюк Ипак Йули
1651,Яшнободский,3,78.0,5,6,32000.0,other_low
1652,Мирзо-Улугбекский,2,70.0,5,9,66000.0,Буюк Ипак Йули
1653,Мирабадский,2,65.0,3,4,75000.0,Чимкент
1654,Олмазорский,4,86.0,4,4,39500.0,Каракамыш квартал 1/4
1655,Яшнободский,2,58.41,3,6,23477.0,other_very_low
1656,Яккасарайский,1,39.0,2,5,27500.0,Кушбеги
1657,Мирзо-Улугбекский,3,70.0,3,4,68000.0,Асака
1658,Шайхантахурский,3,110.0,7,7,125000.0,Урда
1659,Яккасарайский,2,52.0,3,5,63000.0,Бабура
1660,Учтепинский,2,50.0,5,5,32000.0,Чиланзар 23-й квартал
1661,Мирабадский,2,65.0,7,9,49000.0,Фидокор (Чехова) 
1662,Мирзо-Улугбекский,3,82.0,3,4,120000.0,Буюк Ипак Йули
1663,Мирабадский,3,103.0,4,8,103000.0,Госпитальный
1664,Шайхантахурский,3,70.0,7,9,56000.0,Хадра
1665,Мирзо-Улугбекский,2,50.0,3,4,36000.0,Ташсельмаш
1666,Мирзо-Улугбекский,2,62.0,2,9,42000.0,Буюк Ипак Йули
1667,Мирабадский,2,53.0,9,10,46000.0,Госпитальный
1668,Мирабадский,3,72.0,7,9,65000.0,Тараса Шевченко
1669,Яшнободский,3,88.0,5,9,73000.0,жилой комплекс Green Park
1670,Мирзо-Улугбекский,1,35.0,4,5,33000.0,other_low
1671,Мирзо-Улугбекский,4,93.0,2,5,46500.0,other_medium
1672,Юнусабадский,2,60.0,3,4,33500.0,other_low
1673,Мирабадский,3,103.0,7,8,96000.0,Фидокор (Чехова) 
1674,Яккасарайский,3,265.0,1,9,198750.0,Кичик Бешагач
1675,Мирабадский,8,350.0,2,12,260000.0,Нукус
1676,Шайхантахурский,3,70.0,1,4,65000.0,Лабзак
1677,Яккасарайский,4,115.0,1,4,135000.0,Конституция
1678,Юнусабадский,4,91.62,4,5,49000.0,Юнусабад-19
1679,Мирабадский,3,100.0,5,9,100000.0,Афросиёб
1680,Яккасарайский,4,120.0,1,4,135000.0,other_very_high
1681,Мирабадский,3,85.0,3,9,82000.0,Тараса Шевченко
1682,Мирабадский,3,85.0,5,9,74000.0,other_high
1683,Яшнободский,2,58.1,10,11,25907.0,other_very_low
1684,Яккасарайский,3,90.0,3,3,75000.0,other_high
1685,Яшнободский,2,82.57,9,9,67000.0,Мирзо Улугбека
1686,Олмазорский,1,40.52,5,5,22000.0,Каракамыш квартал 1/4
1687,Чиланзарский,3,115.0,1,9,100000.0,Чиланзар квартал Ц
1688,Мирзо-Улугбекский,2,56.0,2,2,30000.0,городской посёлок Улугбек
1689,Чиланзарский,2,68.4,4,9,58500.0,Чиланзар квартал Ц
1690,Мирабадский,2,67.0,6,9,51000.0,Мирабад
1691,Мирзо-Улугбекский,2,57.0,9,9,31000.0,other_low
1692,Юнусабадский,3,115.0,5,8,195000.0,ц-5 Киёт (Ц-5) 
1693,Яшнободский,4,456.0,8,8,230000.0,Садыка Азимова (Жуковского) 
1694,Мирабадский,4,184.0,8,8,280000.0,Садыка Азимова (Жуковского) 
1695,Мирабадский,10,456.0,3,7,800000.0,Фидокор (Чехова) 
1696,Мирзо-Улугбекский,10,330.0,1,4,130000.0,other_very_high
1697,Мирзо-Улугбекский,2,57.0,6,9,67000.0,other_high
1698,Яккасарайский,5,116.0,3,9,87000.0,Башлык
1699,Яшнободский,1,35.0,2,9,23500.0,Городок Авиастроителей 1-й квартал
1700,Юнусабадский,5,254.0,1,8,285000.0,Минор
1701,Юнусабадский,6,252.0,1,8,285000.0,Киёт
1702,Олмазорский,2,72.0,4,9,39500.0,Карасарайская
1703,Юнусабадский,2,55.0,1,4,30500.0,Юнусабад-7
1704,Чиланзарский,2,38.0,4,4,32000.0,Чиланзар 7-й квартал
1705,Мирзо-Улугбекский,1,30.0,3,4,25000.0,other_very_low
1706,Учтепинский,2,49.0,3,4,32500.0,Чиланзар 12-й квартал
1707,Юнусабадский,4,100.0,6,9,85000.0,Шахристанская
1708,Олмазорский,3,70.0,3,4,40400.0,Каракамыш-2/3
1709,Яккасарайский,1,64.0,8,12,55708.0,Бабура
1710,Яшнободский,4,100.0,7,9,44900.0,other_medium
1711,Мирзо-Улугбекский,1,41.0,2,4,38000.0,Оккургон
1712,Яшнободский,4,80.0,2,5,47000.0,Тузель 1-й квартал
1713,Яккасарайский,1,30.0,5,5,40500.0,Шота Руставели
1714,Чиланзарский,2,52.0,4,4,46500.0,Мукими
1715,Мирабадский,2,62.0,1,9,62000.0,Фаровон
1716,Яккасарайский,2,51.0,5,5,53000.0,Юнуса Раджаби
1717,Мирабадский,4,126.0,1,4,155000.0,Чимкент
1718,Яккасарайский,2,82.0,8,8,69900.0,7-й проезд Абдуллы Каххара
1719,Мирзо-Улугбекский,6,208.0,1,7,280000.0,Асака
1720,Юнусабадский,1,50.0,7,9,37500.0,Юнусабад 11-й квартал
1721,Юнусабадский,4,82.0,1,4,85000.0,ц-4 Кашгар (Ц-4) 
1722,Мирабадский,3,88.0,5,5,55000.0,Нукус
1723,Мирабадский,3,85.0,5,9,74000.0,Фидокор (Чехова) 
1724,Чиланзарский,1,27.0,3,3,19500.0,Чиланзар 2-й квартал
1725,Учтепинский,3,68.0,5,5,36200.0,Чиланзар 26-й квартал
1726,Мирзо-Улугбекский,3,70.0,4,4,41500.0,Феруза-2
1727,Яккасарайский,1,46.0,1,5,36500.0,Башлык
1728,Мирзо-Улугбекский,4,140.0,5,9,84000.0,other_very_high
1729,Шайхантахурский,5,96.0,1,5,75000.0,Богкуча
1730,Учтепинский,3,65.0,2,4,42000.0,Чиланзар 31-й квартал
1731,Юнусабадский,4,98.0,2,4,75000.0,Богишамол
1732,Юнусабадский,3,90.0,9,9,62000.0,other_high
1733,Мирабадский,3,90.0,3,5,102000.0,Нукус
1734,Мирабадский,3,90.0,3,5,105000.0,Госпитальный
1735,Яккасарайский,4,125.0,7,8,165000.0,Шота Руставели
1736,Мирзо-Улугбекский,2,60.0,1,9,63000.0,Дархан
1737,Яккасарайский,2,60.0,3,4,43000.0,Кичик Бешагач
1738,Мирабадский,2,65.0,4,9,76000.0,Шахрисабз
1739,Чиланзарский,3,65.0,1,4,46500.0,Малая кольцевая дорога
1740,Учтепинский,2,45.0,3,4,31000.0,Чупон-Ота
1741,Яшнободский,3,66.0,4,4,36000.0,other_low
1742,Юнусабадский,2,46.0,1,4,36000.0,ТашГРЭС
1743,Яккасарайский,2,56.0,4,5,34500.0,Кушбеги
1744,Олмазорский,3,84.0,1,5,3780000.0,Toshmi
1745,Мирзо-Улугбекский,3,78.0,3,5,55000.0,1-й проезд Авайхон
1746,Яшнободский,3,72.0,5,5,45000.0,1-й Акдарьинский проезд
1747,Яккасарайский,2,48.0,1,4,38000.0,Кичик Бешагач
1748,Олмазорский,3,56.0,1,2,27000.0,other_very_low
1749,Мирзо-Улугбекский,2,65.0,4,4,33000.0,other_low
1750,Мирабадский,3,75.0,6,9,110000.0,ЦУМ (Ц-7) 
1751,Мирабадский,4,120.0,1,5,135000.0,1-й Нукусский проезд
1752,Мирзо-Улугбекский,1,46.0,2,9,42000.0,проспект Мустакиллик
1753,Мирабадский,2,63.0,4,9,59999.0,Нукус
1754,Учтепинский,1,37.0,2,4,26500.0,Чупон-Ота
1755,Яккасарайский,4,104.0,4,5,78500.0,Кушбеги
1756,Мирабадский,1,53.0,7,9,46500.0,Нукус
1757,Мирабадский,3,85.0,3,4,85000.0,Тараса Шевченко
1758,Юнусабадский,4,82.0,3,4,75000.0,Кашгар
